parent,child,parent_state,child_state,host_switch,rate,zero_branch,group,segment,protein
388,389,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
389,390,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
393,394,Homo sapiens,Mus musculus,TRUE,0,TRUE,Host Shift,seg3,PA_polymerase
394,2,Mus musculus,Unknown,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
394,3,Mus musculus,Mus musculus,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
393,395,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
395,396,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
395,397,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
397,398,Homo sapiens,Unknown,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
398,399,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
399,400,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
400,401,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
401,402,Unknown,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
402,403,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
403,404,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
404,6,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
403,8,Homo sapiens,Mus musculus,TRUE,0,TRUE,Host Shift,seg3,PA_polymerase
397,14,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
392,405,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
405,15,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
405,16,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
391,406,Sus scrofa,Mareca americana,TRUE,0,TRUE,Host Shift,seg3,PA_polymerase
412,17,Aves,Aves,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
415,416,Aves,Aves,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
416,18,Aves,Aves,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
417,418,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
418,419,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
420,421,Anatidae,Anatidae,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
421,422,Anatidae,Anatidae,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
422,23,Anatidae,Anatidae,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
423,24,Unknown,Arenaria interpres,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
423,424,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
424,425,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
428,26,Gallus gallus,Gallus gallus,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
426,28,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
425,29,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
429,31,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
432,35,Phasianinae,Phasianinae,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
432,36,Phasianinae,Phasianinae,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
433,434,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
434,435,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
444,43,Unknown,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
444,445,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
445,446,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
446,447,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
447,44,Unknown,Psittacidae,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
446,448,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
448,449,Unknown,Anatidae,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
453,454,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
459,460,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
460,461,Unknown,Cygnus olor,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
458,463,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
463,464,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
464,465,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
465,62,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
463,466,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
466,65,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
466,66,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
457,467,Unknown,Gallus gallus,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
467,67,Gallus gallus,Gallus gallus,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
467,68,Gallus gallus,Gallus gallus,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
442,468,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
469,470,Homo sapiens,Gallus gallus,TRUE,0,TRUE,Host Shift,seg3,PA_polymerase
470,471,Gallus gallus,Gallus gallus,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
471,472,Gallus gallus,Gallus gallus,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
473,474,Gallus gallus,Gallus gallus,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
474,69,Gallus gallus,Gallus gallus,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
474,70,Gallus gallus,Gallus gallus,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
472,72,Gallus gallus,Homo sapiens,TRUE,0,TRUE,Host Shift,seg3,PA_polymerase
471,475,Gallus gallus,Gallus gallus,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
475,476,Gallus gallus,Anatidae,TRUE,0,TRUE,Host Shift,seg3,PA_polymerase
476,73,Anatidae,Anatidae,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
475,75,Gallus gallus,Gallus gallus,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
470,477,Gallus gallus,Gallus gallus,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
477,76,Gallus gallus,Gallus gallus,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
477,77,Gallus gallus,Gallus gallus,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
469,78,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
479,81,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
478,82,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
417,480,Unknown,Spatula clypeata,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
482,483,Spatula clypeata,Spatula clypeata,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
483,484,Spatula clypeata,Spatula clypeata,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
487,488,Gallus gallus,Gallus gallus,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
486,89,Gallus gallus,Gallus gallus,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
491,96,Anatidae,Sus scrofa,TRUE,0,TRUE,Host Shift,seg3,PA_polymerase
490,492,Anatidae,Anatidae,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
