parent,child,parent_state,child_state,host_switch,rate,zero_branch,group,segment,protein
556,557,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
558,110,Gallus gallus,Gallus gallus,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
560,111,Unknown,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
560,112,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
556,561,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
561,113,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
561,114,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
555,115,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
554,562,Unknown,Gallus gallus,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
562,563,Gallus gallus,Gallus gallus,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
563,116,Gallus gallus,Gallus gallus,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
563,117,Gallus gallus,Gallus gallus,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
562,564,Gallus gallus,Anatidae,TRUE,0,TRUE,Host Shift,seg2,PB1_polymerase
564,565,Anatidae,Anatidae,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
565,118,Anatidae,Anatidae,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
565,566,Anatidae,Gallus gallus,TRUE,0,TRUE,Host Shift,seg2,PB1_polymerase
566,119,Gallus gallus,Gallus gallus,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
566,120,Gallus gallus,Gallus gallus,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
564,121,Anatidae,Anatidae,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
531,567,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
567,568,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
568,569,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
569,122,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
571,126,Anatidae,Gallus gallus,TRUE,0,TRUE,Host Shift,seg2,PB1_polymerase
570,572,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
572,127,Homo sapiens,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
529,130,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
527,573,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
573,132,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
573,133,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
526,134,Unknown,Gallus gallus,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
525,135,Unknown,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
524,136,Unknown,Accipitriformes,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
523,137,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
522,138,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
521,574,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
574,575,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
575,576,Unknown,Cygnus olor,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
576,139,Cygnus olor,Anatidae,TRUE,0,TRUE,Host Shift,seg2,PB1_polymerase
576,140,Cygnus olor,Cygnus olor,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
575,577,Unknown,Gallus gallus,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
578,142,Gallus gallus,Gallus gallus,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
577,143,Gallus gallus,Gallus gallus,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
583,584,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
583,148,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
582,149,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
579,585,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
585,150,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
520,586,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
586,587,Unknown,Gallus gallus,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
589,154,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
517,593,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
593,162,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
593,163,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
516,594,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
595,165,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
595,166,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
515,167,Unknown,Columbidae,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
514,168,Unknown,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
513,169,Unknown,Columbidae,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
509,597,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
597,598,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
598,174,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
597,176,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
508,177,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
507,178,Unknown,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
475,476,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
477,480,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
480,481,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
481,482,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
485,486,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
486,487,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
487,488,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
488,489,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
489,490,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
490,491,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
491,492,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
488,60,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
487,61,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
486,62,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
493,494,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
494,495,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
495,63,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
495,64,Homo sapiens,Gallus gallus,TRUE,0,TRUE,Host Shift,seg2,PB1_polymerase
497,68,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
483,70,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
498,499,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
498,500,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
500,73,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
500,501,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
502,74,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
502,503,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
503,504,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
504,76,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
503,77,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
501,78,Homo sapiens,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
480,80,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
505,506,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
506,81,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
470,84,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
468,599,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
599,600,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
446,447,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
447,448,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
449,450,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
450,451,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
453,454,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
454,455,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
456,23,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
456,24,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
454,25,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
450,459,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
459,460,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
460,461,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
461,462,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
462,463,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
461,34,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
466,38,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
465,39,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
449,467,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
467,40,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
467,41,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
448,42,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
447,43,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
445,44,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
444,45,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
433,434,Arenaria interpres,Aves,TRUE,0,TRUE,Host Shift,seg2,PB1_polymerase
434,435,Aves,Aves,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
435,436,Aves,Aves,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
436,437,Aves,Aves,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
437,438,Aves,Aves,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
434,439,Aves,Phasianinae,TRUE,0,TRUE,Host Shift,seg2,PB1_polymerase
439,440,Phasianinae,Mustela lutreola,TRUE,0,TRUE,Host Shift,seg2,PB1_polymerase
440,16,Mustela lutreola,Panthera tigris,TRUE,0,TRUE,Host Shift,seg2,PB1_polymerase
439,441,Phasianinae,Phasianinae,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
433,19,Arenaria interpres,Arenaria interpres,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
602,603,Gallus gallus,Gallus gallus,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
604,605,Gallus gallus,Gallus gallus,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
605,606,Gallus gallus,Gallus gallus,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
608,184,Anas carolinensis,Anas carolinensis,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
610,186,Mareca americana,Anas carolinensis,TRUE,0,TRUE,Host Shift,seg2,PB1_polymerase
609,187,Mareca americana,Mareca americana,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
612,189,Numididae sp.,Spatula discors,TRUE,0,TRUE,Host Shift,seg2,PB1_polymerase
612,190,Numididae sp.,Numididae sp.,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
611,191,Gallus gallus,Gallus gallus,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
603,613,Gallus gallus,Spatula clypeata,TRUE,0,TRUE,Host Shift,seg2,PB1_polymerase
601,614,Gallus gallus,Anas cyanoptera,TRUE,0,TRUE,Host Shift,seg2,PB1_polymerase
615,616,Meleagris gallopavo,Meleagris gallopavo,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
617,196,Anatidae,Anatidae,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
616,618,Meleagris gallopavo,Meleagris gallopavo,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
618,198,Meleagris gallopavo,Meleagris gallopavo,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
615,619,Meleagris gallopavo,Meleagris gallopavo,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
429,202,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
428,203,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
420,421,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
424,3,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
423,425,Mus musculus,Mus musculus,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
426,427,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
427,4,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
427,5,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
425,7,Mus musculus,Mus musculus,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
421,9,Unknown,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
380,419,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
418,417,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
417,416,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
416,415,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
415,414,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
414,413,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
411,410,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
409,408,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
405,404,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
401,400,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
398,397,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
396,395,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
395,394,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
394,393,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
393,392,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
392,391,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
391,390,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
390,389,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
388,387,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
387,386,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
386,385,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
385,384,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
384,383,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
383,382,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
382,381,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
381,1,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
381,379,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
382,378,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
385,375,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
386,374,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
387,373,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
389,371,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
390,370,Homo sapiens,Sus scrofa,TRUE,0,TRUE,Host Shift,seg2,PB1_polymerase
396,364,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
399,361,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
400,360,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
405,355,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
737,738,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
738,739,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
739,740,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
740,741,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
741,742,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
742,743,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
743,333,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
743,334,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
745,338,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
744,746,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
746,747,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
748,749,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
749,340,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
749,341,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
748,750,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
752,343,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
750,345,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
738,348,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
737,753,Sus scrofa,Homo sapiens,TRUE,0,TRUE,Host Shift,seg2,PB1_polymerase
753,754,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
754,755,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
756,349,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
756,350,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
755,351,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
754,352,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
753,353,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
408,735,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
735,736,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
736,330,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
736,331,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
735,332,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
707,708,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
708,709,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
710,711,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
711,301,Homo sapiens,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
711,712,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
713,714,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
713,304,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
715,305,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
715,306,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg2,PB1_polymerase
