parent,child,parent_state,child_state,host_switch,rate,zero_branch,group,segment,protein
935,936,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
936,937,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
937,938,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
938,939,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
939,940,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
940,941,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
941,942,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
942,943,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
943,944,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
944,945,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
945,946,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
946,947,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
947,948,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
948,949,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
949,950,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
950,951,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
951,952,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
952,953,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
953,954,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
954,955,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
955,956,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
956,957,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
957,958,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
958,959,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
959,960,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
960,961,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
961,962,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
962,971,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
971,314,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
971,315,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
962,316,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
961,317,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
960,318,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
959,319,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
958,320,Homo sapiens,Sus scrofa,TRUE,0,TRUE,Host Shift,seg7,M2_ion_channel
957,321,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
956,322,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
955,323,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
954,324,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
953,325,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
952,326,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
951,327,Homo sapiens,Unknown,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
950,328,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
949,329,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
948,330,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
947,331,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
946,332,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
945,333,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
944,334,Homo sapiens,Unknown,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
943,335,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
942,336,Homo sapiens,Unknown,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
941,337,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
940,338,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
939,339,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
937,341,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
936,342,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
935,343,Homo sapiens,Unknown,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
934,344,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
933,345,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
929,349,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
928,350,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
927,351,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
926,352,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
925,353,Homo sapiens,Mustela putorius furo,TRUE,0,TRUE,Host Shift,seg7,M2_ion_channel
924,354,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
923,355,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
922,356,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
921,357,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
920,358,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
919,359,Homo sapiens,Unknown,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
918,360,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
917,361,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
916,362,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
915,363,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
914,364,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
913,365,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
905,906,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
906,907,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
907,306,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
907,908,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
908,909,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
909,910,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
910,911,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
911,912,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
912,307,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
912,308,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
911,309,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
910,310,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
909,311,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
908,312,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
906,313,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
904,963,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
963,964,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
964,965,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
965,366,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
965,367,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
964,368,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
963,369,Homo sapiens,Meleagris gallopavo,TRUE,0,TRUE,Host Shift,seg7,M2_ion_channel
903,370,Homo sapiens,Sus scrofa,TRUE,0,TRUE,Host Shift,seg7,M2_ion_channel
902,371,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
901,966,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
966,372,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
966,373,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
900,967,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
967,968,Homo sapiens,Sus scrofa,TRUE,0,TRUE,Host Shift,seg7,M2_ion_channel
968,969,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
969,970,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
970,374,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
970,375,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
969,376,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
968,377,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
967,378,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
596,597,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
597,598,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
598,599,Homo sapiens,Sus scrofa,TRUE,0,TRUE,Host Shift,seg7,M2_ion_channel
599,600,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
600,601,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
601,602,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
602,603,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
603,604,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
604,605,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
606,607,Sus scrofa,Unknown,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
608,609,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
609,610,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
613,614,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
614,615,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
615,616,Unknown,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
616,617,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
618,619,Sus scrofa,Unknown,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
619,620,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
620,2,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
620,3,Unknown,Mus musculus,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
621,622,Unknown,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
622,623,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
624,625,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
625,626,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
626,627,Homo sapiens,Unknown,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
627,628,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
624,11,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
623,12,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
622,13,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
621,14,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
618,631,Sus scrofa,Homo sapiens,TRUE,0,TRUE,Host Shift,seg7,M2_ion_channel
631,15,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
631,16,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
617,632,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
632,633,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
633,17,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
633,634,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
634,635,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
635,18,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
