parent,child,parent_state,child_state,host_switch,rate,zero_branch,group,segment,protein
1168,334,Meleagris gallopavo,Meleagris gallopavo,FALSE,0,TRUE,No Shift,seg4,HA_full
833,832,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg4,HA_full
832,831,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg4,HA_full
831,830,Sus scrofa,Homo sapiens,TRUE,0,TRUE,Host Shift,seg4,HA_full
830,829,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
829,828,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
828,827,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
826,825,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
818,817,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
817,816,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
814,813,Sus scrofa,Homo sapiens,TRUE,0,TRUE,Host Shift,seg4,HA_full
813,812,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
811,808,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1614,804,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg4,HA_full
1613,806,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg4,HA_full
814,1606,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg4,HA_full
1606,1607,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg4,HA_full
1607,796,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg4,HA_full
1606,797,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg4,HA_full
815,794,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg4,HA_full
816,793,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
817,1605,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1605,792,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
818,1603,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1603,1604,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1604,788,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1604,789,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1603,790,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1598,1599,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg4,HA_full
1599,779,Sus scrofa,Homo sapiens,TRUE,0,TRUE,Host Shift,seg4,HA_full
1599,780,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg4,HA_full
1598,781,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg4,HA_full
1597,782,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg4,HA_full
1596,1600,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1600,1601,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1601,1602,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1601,785,Homo sapiens,Sus scrofa,TRUE,0,TRUE,Host Shift,seg4,HA_full
1600,786,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1595,787,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1588,1589,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg4,HA_full
1589,769,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg4,HA_full
1586,772,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1585,1590,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1593,775,Homo sapiens,Sus scrofa,TRUE,0,TRUE,Host Shift,seg4,HA_full
